,Aerobic,Anaerobic,Contains_Mobile_Elements,Facultatively_Anaerobic,Forms_Biofilms,Gram_Negative,Gram_Positive,Potentially_Pathogenic,Stress_Tolerant,Oxygen_Preference,Gram_Status
FJ370913.1.1386,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ364133.1.1358,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ371050.1.1388,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ371026.1.1357,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ364939.1.1376,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ371994.1.1379,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ372320.1.1331,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ366703.1.1360,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JN680618.1.1455,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JN713312.1.1522,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JN680611.1.1459,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ363449.1.1364,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ368234.1.1351,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ368266.1.1357,0,0,0.00862069,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ364129.1.1347,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ364447.1.1348,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ367459.1.1360,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JF224375.1.1373,0,0,0.043103448,0,0.0,0,1,0.00729927,0.016949153,,Gram_Positive
FJ363695.1.1351,0,0,0.00862069,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ365071.1.1328,0,0,0.004310345,0,0.029411765,1,0,0.00729927,0.016949153,,Gram_Negative
JN713521.1.1496,0,1,0.0,0,0.029411765,1,0,0.01459854,0.0,Anaerobic,Gram_Negative
FJ363382.1.1367,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ363734.1.1333,0,1,0.00862069,0,0.029411765,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ362979.1.1359,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ363124.1.1367,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ362872.1.1361,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ363561.1.1364,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
JF220832.1.1358,1,0,0.004310345,0,0.029411765,0,1,0.00729927,0.016949153,Aerobic,Gram_Positive
FJ366193.1.1359,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ364366.1.1355,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ366371.1.1362,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ363389.1.1368,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ365142.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ440097.1.1448,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ363935.1.1358,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ365281.1.1358,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JN713503.1.1475,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ364859.1.1362,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JN713328.1.1506,0,1,0.004310345,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ363221.1.1356,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ365270.1.1338,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ372149.1.1355,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ364987.1.1366,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ366310.1.1374,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ368206.1.1359,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JN792350.1.1393,0,1,0.00862069,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ363149.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ366082.1.1348,0,1,0.004310345,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ366885.1.1384,0,1,0.004310345,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ362970.1.1366,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ364029.1.1377,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ366013.1.1355,0,1,0.004310345,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ365470.1.1398,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ370523.1.1357,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ503127.1.1385,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ371164.1.1350,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ364083.1.1359,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ364217.1.1354,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ364213.1.1357,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ503206.1.1382,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ363383.1.1358,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JF230578.1.1384,0,1,0.004310345,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ366356.1.1341,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ368588.1.1357,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ370437.1.1363,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ362609.1.1340,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ365525.1.1334,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ371271.1.1360,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ505552.1.1376,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ365103.1.1364,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ363260.1.1341,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ363240.1.1359,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ506012.1.1372,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ365425.1.1382,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ508846.1.1381,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ368908.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ368353.1.1360,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ369768.1.1359,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ370624.1.1358,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ363758.1.1358,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ510600.1.1375,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ365235.1.1357,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ366220.1.1396,0,0,0.043103448,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ365214.1.1357,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ364952.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ369934.1.1360,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ366894.1.1339,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ367022.1.1341,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ365189.1.1355,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
JF220962.1.1367,0,0,0.043103448,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ365274.1.1376,0,1,0.0,0,0.029411765,1,0,0.00729927,0.0,Anaerobic,Gram_Negative
FJ367848.1.1334,0,1,0.00862069,0,0.029411765,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ364480.1.1341,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ365985.1.1362,0,1,0.004310345,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ366380.1.1362,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ367922.1.1361,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ511746.1.1379,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ366086.1.1361,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ366051.1.1366,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ369732.1.1376,0,1,0.0,0,0.029411765,1,0,0.00729927,0.0,Anaerobic,Gram_Negative
FJ369364.1.1353,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
JF231504.1.1362,0,1,0.004310345,0,0.029411765,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JF224904.1.1305,0,0,0.012931034,1,0.058823529,1,0,0.0,0.033898305,Facultatively_Anaerobic,Gram_Negative
FJ365342.1.1371,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ372134.1.1341,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ364383.1.1350,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ365127.1.1349,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
JF237744.1.1361,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ367944.1.1370,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ365213.1.1354,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ368332.1.1387,0,0,0.043103448,0,0.0,0,1,0.00729927,0.016949153,,Gram_Positive
FJ366119.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ367728.1.1343,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ371900.1.1364,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ508637.1.1375,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
JN866593.1.1506,0,0,0.215517241,1,0.088235294,1,0,0.211678832,0.423728814,Facultatively_Anaerobic,Gram_Negative
FJ366998.1.1359,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ371947.1.1363,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ367084.1.1358,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ371808.1.1358,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ371394.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ366724.1.1358,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ369279.1.1367,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ368705.1.1348,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ369196.1.1353,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ367007.1.1363,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ368647.1.1359,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ371403.1.1354,0,1,0.00862069,0,0.029411765,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ370173.1.1369,1,0,0.030172414,0,0.029411765,1,0,0.03649635,0.06779661,Aerobic,Gram_Negative
FJ369896.1.1355,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ364472.1.1352,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ369019.1.1371,0,0,0.00862069,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ365246.1.1360,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ362785.1.1342,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ366344.1.1357,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ368240.1.1381,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ368850.1.1360,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ367198.1.1347,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ440072.1.1434,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ366045.1.1350,0,1,0.004310345,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ370091.1.1340,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ369721.1.1359,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ371704.1.1375,0,1,0.0,0,0.029411765,1,0,0.00729927,0.0,Anaerobic,Gram_Negative
FJ369328.1.1361,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ367527.1.1375,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ370354.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ367852.1.1359,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ370391.1.1359,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ367602.1.1358,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ371790.1.1338,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ367634.1.1340,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ372126.1.1364,0,0,0.00862069,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ367764.1.1342,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ371961.1.1351,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ371227.1.1374,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ368841.1.1357,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ366346.1.1364,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ370476.1.1379,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ371960.1.1370,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ368910.1.1358,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ366412.1.1343,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
FJ440061.1.1455,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
AFZY01000009.80.1511,0,0,0.043103448,0,0.0,0,1,0.00729927,0.016949153,,Gram_Positive
FJ511512.1.1376,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ440073.1.1471,0,1,0.0,0,0.029411765,1,0,0.00729927,0.0,Anaerobic,Gram_Negative
FJ372047.1.1362,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ370213.1.1363,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ503849.1.1375,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ370856.1.1357,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ367613.1.1364,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ507980.1.1382,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ368429.1.1352,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ368793.1.1359,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ505602.1.1383,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ506293.1.1384,0,0,0.784482759,1,0.529411765,1,0,0.795620438,1.084745763,Facultatively_Anaerobic,Gram_Negative
FJ371807.1.1361,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ507344.1.1354,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ462125.1.1537,0,1,0.012931034,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ440077.1.1436,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ512049.1.1346,0,0,0.004310345,0,0.029411765,1,0,0.00729927,0.016949153,,Gram_Negative
FJ370075.1.1380,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JF239178.1.1371,0,1,0.00862069,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ371880.1.1340,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ371191.1.1358,0,1,0.00862069,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ367972.1.1377,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ558085.1.1423,0,1,0.004310345,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
D78365.1.1327,1,0,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Aerobic,Gram_Positive
FJ371355.1.1363,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ440064.1.1440,0,0,0.017241379,1,0.029411765,1,0,0.080291971,0.203389831,Facultatively_Anaerobic,Gram_Negative
FJ371857.1.1374,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ371904.1.1359,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ440031.1.1457,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ369713.1.1360,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ370171.1.1350,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JF229737.1.1367,0,0,0.043103448,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ440030.1.1472,0,1,0.0,0,0.029411765,1,0,0.00729927,0.0,Anaerobic,Gram_Negative
DQ057480.1.1449,0,0,0.00862069,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ504558.1.1357,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
JF218944.1.1353,1,0,0.004310345,0,0.0,1,0,0.00729927,0.016949153,Aerobic,Gram_Negative
FJ507118.1.1384,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ508494.1.1368,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
JF217893.1.1356,0,1,0.00862069,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
JQ085082.1.1487,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ510585.1.1378,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
JF220976.1.1376,0,0,0.00862069,0,0.0,0,1,0.00729927,0.016949153,,Gram_Positive
JF221374.1.1362,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
JF217665.1.1354,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ503250.1.1374,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ503255.1.1374,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
JF218684.1.1345,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ505577.1.1390,1,0,0.030172414,0,0.029411765,1,0,0.03649635,0.06779661,Aerobic,Gram_Negative
JF231357.1.1355,0,0,0.004310345,0,0.0,0,1,0.0,0.016949153,,Gram_Positive
JF229465.1.1365,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
JF229141.1.1340,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ507862.1.1364,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ503273.1.1374,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ509910.1.1387,0,0,0.784482759,1,0.529411765,1,0,0.795620438,1.084745763,Facultatively_Anaerobic,Gram_Negative
JF227828.1.1308,1,0,0.004310345,0,0.029411765,1,0,0.00729927,0.0,Aerobic,Gram_Negative
JF221453.1.1349,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ503238.1.1390,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
JF226337.1.1345,0,0,0.00862069,1,0.029411765,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
FJ508841.1.1381,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ507886.1.1327,0,1,0.00862069,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ505144.1.1379,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ671845.1.1402,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ507144.1.1376,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
FJ505515.1.1377,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
JF220902.1.1366,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ508016.1.1387,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
JF220967.1.1337,0,1,0.004310345,0,0.0,0,1,0.0,0.0,Anaerobic,Gram_Positive
JF240422.1.1335,0,1,0.004310345,0,0.0,1,0,0.00729927,0.0,Anaerobic,Gram_Negative
FJ507707.1.1374,0,1,0.004310345,0,0.0,0,1,0.01459854,0.016949153,Anaerobic,Gram_Positive
JF228043.1.1349,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ507263.1.1383,0,1,0.012931034,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ503363.1.1377,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ504700.1.1379,0,1,0.004310345,0,0.0,0,1,0.00729927,0.016949153,Anaerobic,Gram_Positive
FJ504434.1.1389,0,0,0.784482759,1,0.529411765,1,0,0.795620438,1.084745763,Facultatively_Anaerobic,Gram_Negative
FJ503080.1.1395,0,1,0.0,0,0.0,1,0,0.01459854,0.016949153,Anaerobic,Gram_Negative
FJ504421.1.1376,0,1,0.00862069,0,0.0,0,1,0.0,0.016949153,Anaerobic,Gram_Positive
FJ509810.1.1392,0,1,0.0,0,0.029411765,1,0,0.00729927,0.0,Anaerobic,Gram_Negative
FJ671213.1.1317,0,0,0.00862069,1,0.058823529,1,0,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Negative
JQ084035.1.1510,0,0,0.00862069,1,0.0,0,1,0.00729927,0.016949153,Facultatively_Anaerobic,Gram_Positive
