"","results.valid_p","q_value","LR_stat","ko","ko_descript"
"2930",1,1,-8.06642500771932,"K00346","nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1]"
"2931",1,1,-8.17232102112035,"K00691","mapA; maltose phosphorylase [EC:2.4.1.8]"
"2932",1,1,-8.49786903424592,"K17472","cymR; Rrf2 family transcriptional regulator, cysteine metabolism repressor"
"2933",1,1,-8.49812266563009,"K07237","tusB, dsrH; tRNA 2-thiouridine synthesizing protein B"
"2934",1,1,-8.59822014915989,"K00989","rph; ribonuclease PH [EC:2.7.7.56]"
"2935",1,1,-8.88944255839323,"K09775","K09775; uncharacterized protein"
"2936",1,1,-8.94631005796504,"K03693","pbp1b; penicillin-binding protein 1B"
"2937",1,1,-8.97351115692879,"K15986","ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]"
"2938",1,1,-9.02829196812775,"K01057","PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]"
"2939",1,1,-9.05431144264088,"K21344","rfaE1; D-glycero-beta-D-manno-heptose-7-phosphate kinase [EC:2.7.1.167]"
"2940",1,1,-9.12515659152334,"K05590","srmB; ATP-dependent RNA helicase SrmB [EC:5.6.2.7]"
"2941",1,1,-9.2580778040233,"K06205","mioC; MioC protein"
"2942",1,1,-9.33188928177253,"K00337","nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]"
"2943",1,1,-9.49334810108053,"K00568","ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]"
"2944",1,1,-9.49643516998003,"K07736","carD; CarD family transcriptional regulator, regulator of rRNA transcription"
"2945",1,1,-9.80849765039943,"K02117","ATPVA, ntpA, atpA; V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1]"
"2946",1,1,-9.9294112434936,"K11618","liaR; two-component system, NarL family, response regulator LiaR"
"2947",1,1,-10.0181682952319,"K01858","INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]"
"2948",1,1,-10.0959633333657,"K03721","tyrR; transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport"
"2949",1,1,-10.1480877070357,"K03592","pmbA; PmbA protein"
"2950",1,1,-10.2155141415476,"K00216","entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]"
"2951",1,1,-10.2222842811628,"K16921","ytrB; acetoin utilization transport system ATP-binding protein"
"2952",1,1,-10.3403004448033,"K02123","ATPVI, ntpI, atpI; V/A-type H+/Na+-transporting ATPase subunit I"
"2953",1,1,-10.38474929393,"K09806","ubiK; ubiquinone biosynthesis accessory factor UbiK"
"2954",1,1,-10.3879983953927,"K00349","nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:7.2.1.1]"
"2955",1,1,-10.4618476043673,"K02120","ATPVD, ntpD, atpD; V/A-type H+/Na+-transporting ATPase subunit D"
"2956",1,1,-10.4735264148559,"K01968","MCCC1, accA1; 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]"
"2957",1,1,-10.5401078310182,"K07261","mepA; penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]"
"2958",1,1,-10.6414689134344,"K07660","phoP; two-component system, OmpR family, response regulator PhoP"
"2959",1,1,-10.6909001602686,"K19761","GGACT; gamma-glutamylaminecyclotransferase [EC:2.3.2.-]"
"2960",1,1,-10.7286441945781,"K03074","secF; preprotein translocase subunit SecF"
"2961",1,1,-10.7333601411805,"K13598","ntrY; two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]"
"2962",1,1,-10.9337187207427,"K07236","tusC, dsrF; tRNA 2-thiouridine synthesizing protein C"
"2963",1,1,-11.0623794611159,"K09902","K09902; uncharacterized protein"
"2964",1,1,-11.1256508548216,"K13789","GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]"
"2965",1,1,-11.2648245173843,"K16370","pfkB; 6-phosphofructokinase 2 [EC:2.7.1.11]"
"2966",1,1,-11.3271640987504,"K00333","nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]"
"2967",1,1,-11.32776694654,"K06013","STE24; STE24 endopeptidase [EC:3.4.24.84]"
"2968",1,1,-11.509341883775,"K05559","phaA; multicomponent K+:H+ antiporter subunit A"
"2969",1,1,-11.509341883775,"K05560","phaC; multicomponent K+:H+ antiporter subunit C"
"2970",1,1,-11.509341883775,"K05561","phaD; multicomponent K+:H+ antiporter subunit D"
"2971",1,1,-11.509341883775,"K05562","phaE; multicomponent K+:H+ antiporter subunit E"
"2972",1,1,-11.509341883775,"K05563","phaF; multicomponent K+:H+ antiporter subunit F"
"2973",1,1,-11.5160500954508,"K02234","cobW; cobalamin biosynthesis protein CobW"
"2974",1,1,-11.6142212134591,"K05311","cggR; central glycolytic genes regulator"
"2975",1,1,-11.6806856877393,"K04338","csgF; curli production assembly/transport component CsgF"
"2976",1,1,-11.6806856877393,"K06214","csgG; curli production assembly/transport component CsgG"
"2977",1,1,-11.7037218800587,"K00943","tmk, DTYMK; dTMP kinase [EC:2.7.4.9]"
"2978",1,1,-11.8521974501474,"K03183","ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]"
"2979",1,1,-11.9149408290316,"K03841","FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]"
"2980",1,1,-11.9567755303207,"K01261","pepA; glutamyl aminopeptidase [EC:3.4.11.7]"
"2981",1,1,-12.0745697833257,"K03528","zipA; cell division protein ZipA"
"2982",1,1,-12.1061675500017,"K00030","IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]"
"2983",1,1,-12.1584016397215,"K00340","nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]"
"2984",1,1,-12.1724317436346,"K08306","mltC; peptidoglycan lytic transglycosylase C [EC:4.2.2.29]"
"2985",1,1,-12.2507360120346,"K06202","cyaY; iron-sulfur cluster assembly protein CyaY"
"2986",1,1,-12.5973786857905,"K08682","acpH; acyl carrier protein phosphodiesterase [EC:3.1.4.14]"
"2987",1,1,-12.6616065069579,"K27959","lit; lyso-form N-acyl lipoprotein transferase [EC:2.3.1.-]"
"2988",1,1,-12.8022552673066,"K00674","dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]"
"2989",1,1,-12.8216444788116,"K01493","comEB; dCMP deaminase [EC:3.5.4.12]"
"2990",1,1,-12.9100658200822,"K04092","tyrA1; chorismate mutase [EC:5.4.99.5]"
"2991",1,1,-12.9924142090957,"K04044","hscA; molecular chaperone HscA"
"2992",1,1,-13.2780423095933,"K18588","COQ10; coenzyme Q-binding protein COQ10"
"2993",1,1,-13.4076610539456,"K07668","vicR; two-component system, OmpR family, response regulator VicR"
"2994",1,1,-13.4186482391622,"K01354","ptrB; oligopeptidase B [EC:3.4.21.83]"
"2995",1,1,-13.5469826654335,"K25232","fakB; fatty acid kinase fatty acid binding subunit"
"2996",1,1,-13.5517126499388,"K02121","ATPVE, ntpE, atpE; V/A-type H+/Na+-transporting ATPase subunit E"
"2997",1,1,-13.571237776206,"K06404","spoVAB; stage V sporulation protein AB"
"2998",1,1,-13.5873142672783,"K13280","SEC11, sipW; signal peptidase I [EC:3.4.21.89]"
"2999",1,1,-13.6261308669325,"K24040","ecfTA; energy-coupling factor transport system permease/ATP-binding protein [EC:7.-.-.-]"
"3000",1,1,-13.6866621443301,"K21574","susB; glucan 1,4-alpha-glucosidase [EC:3.2.1.3]"
"3001",1,1,-13.6949649447857,"K07320","prmB; ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]"
"3002",1,1,-13.7371977227901,"K09937","K09937; uncharacterized protein"
"3003",1,1,-13.7658605499172,"K00809","DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]"
"3004",1,1,-14.1833386630775,"K02244","comGB; competence protein ComGB"
"3005",1,1,-14.1916287066504,"K01241","amn; AMP nucleosidase [EC:3.2.2.4]"
"3006",1,1,-14.212352504197,"K21401","menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]"
"3007",1,1,-14.2959121930403,"K08344","scsB; suppressor for copper-sensitivity B"
"3008",1,1,-14.5016212601229,"K09890","arfA; alternative ribosome-rescue factor"
"3009",1,1,-14.6129252370705,"K01914","asnA; aspartate--ammonia ligase [EC:6.3.1.1]"
"3010",1,1,-14.6677468806268,"K03465","thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]"
"3011",1,1,-14.6862152063322,"K03683","rnt; ribonuclease T [EC:3.1.13.-]"
"3012",1,1,-14.9571663266173,"K06019","ppaX; pyrophosphatase PpaX [EC:3.6.1.1]"
"3013",1,1,-15.0968862108344,"K05788","ihfB, himD; integration host factor subunit beta"
"3014",1,1,-15.1963883502665,"K03554","rdgC; recombination associated protein RdgC"
"3015",1,1,-15.2435100897303,"K06968","rlmM; 23S rRNA (cytidine2498-2'-O)-methyltransferase [EC:2.1.1.186]"
"3016",1,1,-15.2435521377449,"K00992","murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]"
"3017",1,1,-15.5422330699004,"K01950","E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]"
"3018",1,1,-15.8252078780657,"K08301","rng, cafA; ribonuclease G [EC:3.1.26.-]"
"3019",1,1,-15.8333889862723,"K01308","yqgT; g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11]"
"3020",1,1,-15.8636798142782,"K02498","hemY; HemY protein"
"3021",1,1,-16.2831206838723,"K03557","fis; Fis family transcriptional regulator, factor for inversion stimulation protein"
"3022",1,1,-16.3010224518544,"K06024","scpB; segregation and condensation protein B"
"3023",1,1,-16.3701965355465,"K12555","pbp2A; penicillin-binding protein 2A [EC:2.4.99.28 3.4.16.4]"
"3024",1,1,-16.5270422403701,"K20118","ptsG, glcA, glcB; glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]"
"3025",1,1,-16.5573196644116,"K09685","purR; HTH-type transcriptional regulator, purine operon repressor"
"3026",1,1,-16.580765747984,"K03806","ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]"
"3027",1,1,-16.8666521727163,"K02484","K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]"
"3028",1,1,-16.9664706862798,"K03473","pdxB; erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]"
"3029",1,1,-17.0302983467783,"K00721","DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]"
"3030",1,1,-17.0320497359745,"K08309","slt; peptidoglycan lytic transglycosylase [EC:4.2.2.29]"
"3031",1,1,-17.0782411073201,"K18691","mltF; peptidoglycan lytic transglycosylase F [EC:4.2.2.29]"
"3032",1,1,-17.1603337246979,"K02517","lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]"
"3033",1,1,-17.2633948824647,"K09798","K09798; uncharacterized protein"
"3034",1,1,-17.3566286507427,"K07659","ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR"
"3035",1,1,-17.4087737133493,"K14987","fixJ; two-component system, LuxR family, response regulator FixJ"
"3036",1,1,-17.5540689267187,"K07574","yhbY; RNA-binding protein"
"3037",1,1,-17.7281445653066,"K22311","ptfP1; phosphatidylinositol dimannoside acyltransferase [EC:2.3.1.265]"
"3038",1,1,-17.7914519167392,"K06890","K06890; uncharacterized protein"
"3039",1,1,-17.9231640194932,"K02194","ccmB; heme exporter protein B"
"3040",1,1,-17.9349510237798,"K02197","ccmE; cytochrome c-type biogenesis protein CcmE"
"3041",1,1,-17.9798156019813,"K16787","ecfA2; energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]"
"3042",1,1,-18.0426419218689,"K03771","surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]"
"3043",1,1,-18.1428204549407,"K06421","sspD; small acid-soluble spore protein D"
"3044",1,1,-18.194547800229,"K16511","mecA1_2; adapter protein MecA 1/2"
"3045",1,1,-18.2086605774388,"K09698","gltX; nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]"
"3046",1,1,-18.5694785030359,"K07577","K07577; putative mRNA 3-end processing factor"
"3047",1,1,-18.8133777405465,"K07708","glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]"
"3048",1,1,-19.0216219874865,"K09158","K09158; uncharacterized protein"
"3049",1,1,-19.1258900582843,"K06953","K06953; uncharacterized protein"
"3050",1,1,-19.3195006232254,"K01278","DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]"
"3051",1,1,-19.3877908203941,"K07262","pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]"
"3052",1,1,-19.4781604601839,"K03656","rep; ATP-dependent DNA helicase Rep [EC:5.6.2.4]"
"3053",1,1,-19.5214964701205,"K11179","tusE, dsrC; tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]"
"3054",1,1,-19.5222141926256,"K03607","proQ; ProP effector"
"3055",1,1,-19.5345679855055,"K03072","secD; preprotein translocase subunit SecD"
"3056",1,1,-19.7441902144388,"K06179","rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]"
"3057",1,1,-19.8554740898956,"K07186","smp; membrane protein"
"3058",1,1,-19.9967770045012,"K03980","murJ, mviN; putative peptidoglycan lipid II flippase"
"3059",1,1,-20.2864771145823,"K15539","rodZ; cytoskeleton protein RodZ"
"3060",1,1,-20.3809822799565,"K25158","ecsA; ABC-2 type transport system ATP-binding protein"
"3061",1,1,-20.5760091301166,"K03474","pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]"
"3062",1,1,-20.6312443741671,"K03090","sigB; RNA polymerase sigma-B factor"
"3063",1,1,-20.7267927280145,"K13532","kinD; two-component system, sporulation sensor kinase D [EC:2.7.13.3]"
"3064",1,1,-20.9374469647196,"K03599","sspA, mglA; stringent starvation protein A"
"3065",1,1,-21.0195104614763,"K02014","TC.FEV.OM; iron complex outermembrane recepter protein"
"3066",1,1,-21.0890273090627,"K23004","lgaB; L-galactono-1,5-lactonase [EC:3.1.1.-]"
"3067",1,1,-21.1351240678142,"K04083","hslO; molecular chaperone Hsp33"
"3068",1,1,-21.23767845488,"K00610","pyrI; aspartate carbamoyltransferase regulatory subunit"
"3069",1,1,-21.4013019633356,"K05541","dusC; tRNA-dihydrouridine synthase C [EC:1.-.-.-]"
"3070",1,1,-21.4611682872711,"K06284","abrB, abh; AbrB family transcriptional regulator, transcriptional pleiotropic regulator of transition state genes"
"3071",1,1,-21.5139370970525,"K01005","tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]"
"3072",1,1,-21.6572144340775,"K07153","hflD; high frequency lysogenization protein"
"3073",1,1,-21.7194561480983,"K02617","paaY; phenylacetic acid degradation protein"
"3074",1,1,-22.0512195809217,"K04774","sohB; serine protease SohB [EC:3.4.21.-]"
"3075",1,1,-22.1196271409302,"K16014","cydCD; ATP-binding cassette, subfamily C, bacterial CydCD"
"3076",1,1,-22.2697633097783,"K03832","tonB; periplasmic protein TonB"
"3077",1,1,-22.4035373262481,"K23987","rfbCD, rmlCD; dTDP-4-dehydrorhamnose 3,5-epimerase/reductase [EC:5.1.3.13 1.1.1.133]"
"3078",1,1,-22.404318912058,"K08372","pepD; putative serine protease PepD [EC:3.4.21.-]"
"3079",1,1,-22.7421875037822,"K02195","ccmC; heme exporter protein C"
"3080",1,1,-22.8960339692576,"K03713","glnR; MerR family transcriptional regulator, glutamine synthetase repressor"
"3081",1,1,-22.8968498392293,"K00015","gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]"
"3082",1,1,-23.2520788795131,"K00754","bshA; L-malate glycosyltransferase [EC:2.4.1.-]"
"3083",1,1,-23.2571884589671,"K06298","gerM; germination protein M"
"3084",1,1,-23.3337644485021,"K02533","lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]"
"3085",1,1,-23.5423592554774,"K03732","rhlB; ATP-dependent RNA helicase RhlB [EC:5.6.2.7]"
"3086",1,1,-23.5872112376446,"K12973","pagP, crcA; lipid IVA palmitoyltransferase [EC:2.3.1.251]"
"3087",1,1,-23.6635435918871,"K06020","ettA; energy-dependent translational throttle protein EttA"
"3088",1,1,-23.8879048919246,"K06204","dksA; RNA polymerase-binding transcription factor"
"3089",1,1,-23.9708142757462,"K03597","rseA; sigma-E factor negative regulatory protein RseA"
"3090",1,1,-24.196834977056,"K23269","purL; phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3]"
"3091",1,1,-24.2436383688139,"K05851","cyaA; adenylate cyclase, class 1 [EC:4.6.1.1]"
"3092",1,1,-24.4806954862439,"K02198","ccmF; cytochrome c-type biogenesis protein CcmF"
"3093",1,1,-24.5759555488442,"K03179","ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]"
"3094",1,1,-24.761049925933,"K09862","K09862; uncharacterized protein"
"3095",1,1,-24.8329534450812,"K07177","K07177; Lon-like protease"
"3096",1,1,-24.91774112709,"K07122","mlaB; phospholipid transport system transporter-binding protein"
"3097",1,1,-24.9843833405149,"K15255","PIF1; ATP-dependent DNA helicase PIF1 [EC:5.6.2.3]"
"3098",1,1,-25.0220832017928,"K03820","lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]"
"3099",1,1,-25.161532154242,"K03708","ctsR; transcriptional regulator of stress and heat shock response"
"3100",1,1,-25.2260072721214,"K15634","gpmB; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
"3101",1,1,-25.3484170715305,"K01277","DPP3; dipeptidyl-peptidase III [EC:3.4.14.4]"
"3102",1,1,-25.4177750775325,"K07641","creC; two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]"
"3103",1,1,-25.4373846530937,"K03705","hrcA; heat-inducible transcriptional repressor"
"3104",1,1,-25.4775455572741,"K11538","ACAD8; isobutyryl-CoA dehydrogenase [EC:1.3.99.-]"
"3105",1,1,-25.5066575437284,"K02536","lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]"
"3106",1,1,-25.7023374179473,"K11720","lptG; lipopolysaccharide export system permease protein"
"3107",1,1,-25.7646931130391,"K24017","priA; phosphoribosyl isomerase A [EC:5.3.1.16 5.3.1.24]"
"3108",1,1,-25.7820499134957,"K07067","disA; diadenylate cyclase [EC:2.7.7.85]"
"3109",1,1,-25.8516031515501,"K03525","coaX; type III pantothenate kinase [EC:2.7.1.33]"
"3110",1,1,-26.0105138450149,"K06879","queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]"
"3111",1,1,-26.1081441362138,"K14761","rlbA, ybcJ; ribosome-associated protein"
"3112",1,1,-26.1576919419666,"K07286","yajG; uncharacterized lipoprotein"
"3113",1,1,-26.1791854713341,"K07663","creB; two-component system, OmpR family, catabolic regulation response regulator CreB"
"3114",1,1,-26.1850097186895,"K06191","nrdH; glutaredoxin-like protein NrdH"
"3115",1,1,-26.3229810902578,"K01458","hutG; N-formylglutamate deformylase [EC:3.5.1.68]"
"3116",1,1,-26.4381344963818,"K02558","mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]"
"3117",1,1,-26.6440720206333,"K07259","dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]"
"3118",1,1,-26.7109928120891,"K03214","yfiF, trmG; RNA methyltransferase, TrmH family [EC:2.1.1.-]"
"3119",1,1,-26.7583306487859,"K03610","minC; septum site-determining protein MinC"
"3120",1,1,-26.9304249126423,"K02245","comGC; competence protein ComGC"
"3121",1,1,-26.9519234768942,"K12503","uppS; short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]"
"3122",1,1,-27.330274002965,"K06960","K06960; uncharacterized protein"
"3123",1,1,-27.479202274687,"K16786","ecfA1; energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]"
"3124",1,1,-27.4793288687652,"K07059","K07059; rhomboid family protein"
"3125",1,1,-27.5204460476559,"K02086","dnaD; DNA replication protein"
"3126",1,1,-27.6706348599117,"K03697","clpE; ATP-dependent Clp protease ATP-binding subunit ClpE"
"3127",1,1,-27.8480715771593,"K19696","mtiP; 5'-methylthioinosine phosphorylase [EC:2.4.2.44]"
"3128",1,1,-28.1874864632344,"K01604","mmdA; methylmalonyl-CoA decarboxylase subunit alpha [EC:7.2.4.3]"
